"","year","month","financial_year","state","loan_type","value_type","unit","series_type","housing_finance"
"7879",2015,6,"2014-15","Queensland","investor","Value","$ Millions","Trend",4055
"7880",2015,6,"2014-15","South Australia","investor","Value","$ Millions","Trend",1151.9
"7881",2015,6,"2014-15","Western Australia","investor","Value","$ Millions","Trend",2068
"7882",2015,6,"2014-15","Tasmania","investor","Value","$ Millions","Trend",170.3
"7883",2015,6,"2014-15","Northern Territory","investor","Value","$ Millions","Trend",126.5
"7884",2015,6,"2014-15","Australian Capital Territory","investor","Value","$ Millions","Trend",375.9
"7885",2015,9,"2015-16","Total Australia","investor","Number","Number","Original",NA
"7886",2015,9,"2015-16","New South Wales","investor","Number","Number","Original",NA
"7887",2015,9,"2015-16","Victoria","investor","Number","Number","Original",NA
"7888",2015,9,"2015-16","Queensland","investor","Number","Number","Original",NA
"7889",2015,9,"2015-16","South Australia","investor","Number","Number","Original",NA
"7890",2015,9,"2015-16","Western Australia","investor","Number","Number","Original",NA
"7891",2015,9,"2015-16","Tasmania","investor","Number","Number","Original",NA
"7892",2015,9,"2015-16","Northern Territory","investor","Number","Number","Original",NA
"7893",2015,9,"2015-16","Australian Capital Territory","investor","Number","Number","Original",NA
"7894",2015,9,"2015-16","Total Australia","investor","Value","$ Millions","Original",23140.2
"7895",2015,9,"2015-16","New South Wales","investor","Value","$ Millions","Original",10259.5
"7896",2015,9,"2015-16","Victoria","investor","Value","$ Millions","Original",5525.8
"7897",2015,9,"2015-16","Queensland","investor","Value","$ Millions","Original",4021.9
"7898",2015,9,"2015-16","South Australia","investor","Value","$ Millions","Original",1027.8
"7899",2015,9,"2015-16","Western Australia","investor","Value","$ Millions","Original",1740.8
"7900",2015,9,"2015-16","Tasmania","investor","Value","$ Millions","Original",151.1
"7901",2015,9,"2015-16","Northern Territory","investor","Value","$ Millions","Original",91.4
"7902",2015,9,"2015-16","Australian Capital Territory","investor","Value","$ Millions","Original",321.9
"7903",2015,9,"2015-16","Total Australia","investor","Number","Number","Seasonally Adjusted",NA
"7904",2015,9,"2015-16","New South Wales","investor","Number","Number","Seasonally Adjusted",NA
"7905",2015,9,"2015-16","Victoria","investor","Number","Number","Seasonally Adjusted",NA
"7906",2015,9,"2015-16","Queensland","investor","Number","Number","Seasonally Adjusted",NA
"7907",2015,9,"2015-16","South Australia","investor","Number","Number","Seasonally Adjusted",NA
"7908",2015,9,"2015-16","Western Australia","investor","Number","Number","Seasonally Adjusted",NA
"7909",2015,9,"2015-16","Tasmania","investor","Number","Number","Seasonally Adjusted",NA
"7910",2015,9,"2015-16","Northern Territory","investor","Number","Number","Seasonally Adjusted",NA
"7911",2015,9,"2015-16","Australian Capital Territory","investor","Number","Number","Seasonally Adjusted",NA
"7912",2015,9,"2015-16","Total Australia","investor","Value","$ Millions","Seasonally Adjusted",23228.6
"7913",2015,9,"2015-16","New South Wales","investor","Value","$ Millions","Seasonally Adjusted",10170.5
"7914",2015,9,"2015-16","Victoria","investor","Value","$ Millions","Seasonally Adjusted",5577.3
"7915",2015,9,"2015-16","Queensland","investor","Value","$ Millions","Seasonally Adjusted",3976.7
"7916",2015,9,"2015-16","South Australia","investor","Value","$ Millions","Seasonally Adjusted",1040.5
"7917",2015,9,"2015-16","Western Australia","investor","Value","$ Millions","Seasonally Adjusted",1776.4
"7918",2015,9,"2015-16","Tasmania","investor","Value","$ Millions","Seasonally Adjusted",155.3
"7919",2015,9,"2015-16","Northern Territory","investor","Value","$ Millions","Seasonally Adjusted",92.4
"7920",2015,9,"2015-16","Australian Capital Territory","investor","Value","$ Millions","Seasonally Adjusted",333.4
"7921",2015,9,"2015-16","Total Australia","investor","Number","Number","Trend",NA
"7922",2015,9,"2015-16","New South Wales","investor","Number","Number","Trend",NA
"7923",2015,9,"2015-16","Victoria","investor","Number","Number","Trend",NA
"7924",2015,9,"2015-16","Queensland","investor","Number","Number","Trend",NA
"7925",2015,9,"2015-16","South Australia","investor","Number","Number","Trend",NA
"7926",2015,9,"2015-16","Western Australia","investor","Number","Number","Trend",NA
"7927",2015,9,"2015-16","Tasmania","investor","Number","Number","Trend",NA
"7928",2015,9,"2015-16","Northern Territory","investor","Number","Number","Trend",NA
"7929",2015,9,"2015-16","Australian Capital Territory","investor","Number","Number","Trend",NA
"7930",2015,9,"2015-16","Total Australia","investor","Value","$ Millions","Trend",22749.2
"7931",2015,9,"2015-16","New South Wales","investor","Value","$ Millions","Trend",9953
"7932",2015,9,"2015-16","Victoria","investor","Value","$ Millions","Trend",5535
"7933",2015,9,"2015-16","Queensland","investor","Value","$ Millions","Trend",3855.2
"7934",2015,9,"2015-16","South Australia","investor","Value","$ Millions","Trend",1048.9
"7935",2015,9,"2015-16","Western Australia","investor","Value","$ Millions","Trend",1717.7
"7936",2015,9,"2015-16","Tasmania","investor","Value","$ Millions","Trend",160.9
"7937",2015,9,"2015-16","Northern Territory","investor","Value","$ Millions","Trend",98.8
"7938",2015,9,"2015-16","Australian Capital Territory","investor","Value","$ Millions","Trend",327.2
"7939",2015,12,"2015-16","Total Australia","investor","Number","Number","Original",NA
"7940",2015,12,"2015-16","New South Wales","investor","Number","Number","Original",NA
"7941",2015,12,"2015-16","Victoria","investor","Number","Number","Original",NA
"7942",2015,12,"2015-16","Queensland","investor","Number","Number","Original",NA
"7943",2015,12,"2015-16","South Australia","investor","Number","Number","Original",NA
"7944",2015,12,"2015-16","Western Australia","investor","Number","Number","Original",NA
"7945",2015,12,"2015-16","Tasmania","investor","Number","Number","Original",NA
"7946",2015,12,"2015-16","Northern Territory","investor","Number","Number","Original",NA
"7947",2015,12,"2015-16","Australian Capital Territory","investor","Number","Number","Original",NA
"7948",2015,12,"2015-16","Total Australia","investor","Value","$ Millions","Original",19874.9
"7949",2015,12,"2015-16","New South Wales","investor","Value","$ Millions","Original",8611.1
"7950",2015,12,"2015-16","Victoria","investor","Value","$ Millions","Original",5026.5
"7951",2015,12,"2015-16","Queensland","investor","Value","$ Millions","Original",3476.2
"7952",2015,12,"2015-16","South Australia","investor","Value","$ Millions","Original",935.2
"7953",2015,12,"2015-16","Western Australia","investor","Value","$ Millions","Original",1310.2
"7954",2015,12,"2015-16","Tasmania","investor","Value","$ Millions","Original",154.2
"7955",2015,12,"2015-16","Northern Territory","investor","Value","$ Millions","Original",85.8
"7956",2015,12,"2015-16","Australian Capital Territory","investor","Value","$ Millions","Original",275.7
"7957",2015,12,"2015-16","Total Australia","investor","Number","Number","Seasonally Adjusted",NA
"7958",2015,12,"2015-16","New South Wales","investor","Number","Number","Seasonally Adjusted",NA
"7959",2015,12,"2015-16","Victoria","investor","Number","Number","Seasonally Adjusted",NA
"7960",2015,12,"2015-16","Queensland","investor","Number","Number","Seasonally Adjusted",NA
"7961",2015,12,"2015-16","South Australia","investor","Number","Number","Seasonally Adjusted",NA
"7962",2015,12,"2015-16","Western Australia","investor","Number","Number","Seasonally Adjusted",NA
"7963",2015,12,"2015-16","Tasmania","investor","Number","Number","Seasonally Adjusted",NA
"7964",2015,12,"2015-16","Northern Territory","investor","Number","Number","Seasonally Adjusted",NA
"7965",2015,12,"2015-16","Australian Capital Territory","investor","Number","Number","Seasonally Adjusted",NA
"7966",2015,12,"2015-16","Total Australia","investor","Value","$ Millions","Seasonally Adjusted",18948.6
"7967",2015,12,"2015-16","New South Wales","investor","Value","$ Millions","Seasonally Adjusted",8093.3
"7968",2015,12,"2015-16","Victoria","investor","Value","$ Millions","Seasonally Adjusted",4795.4
"7969",2015,12,"2015-16","Queensland","investor","Value","$ Millions","Seasonally Adjusted",3444.5
"7970",2015,12,"2015-16","South Australia","investor","Value","$ Millions","Seasonally Adjusted",909.9
"7971",2015,12,"2015-16","Western Australia","investor","Value","$ Millions","Seasonally Adjusted",1315.2
"7972",2015,12,"2015-16","Tasmania","investor","Value","$ Millions","Seasonally Adjusted",154.8
"7973",2015,12,"2015-16","Northern Territory","investor","Value","$ Millions","Seasonally Adjusted",78.9
"7974",2015,12,"2015-16","Australian Capital Territory","investor","Value","$ Millions","Seasonally Adjusted",263.4
"7975",2015,12,"2015-16","Total Australia","investor","Number","Number","Trend",NA
"7976",2015,12,"2015-16","New South Wales","investor","Number","Number","Trend",NA
"7977",2015,12,"2015-16","Victoria","investor","Number","Number","Trend",NA
"7978",2015,12,"2015-16","Queensland","investor","Number","Number","Trend",NA
"7979",2015,12,"2015-16","South Australia","investor","Number","Number","Trend",NA
"7980",2015,12,"2015-16","Western Australia","investor","Number","Number","Trend",NA
"7981",2015,12,"2015-16","Tasmania","investor","Number","Number","Trend",NA
"7982",2015,12,"2015-16","Northern Territory","investor","Number","Number","Trend",NA
"7983",2015,12,"2015-16","Australian Capital Territory","investor","Number","Number","Trend",NA
"7984",2015,12,"2015-16","Total Australia","investor","Value","$ Millions","Trend",20003.4
"7985",2015,12,"2015-16","New South Wales","investor","Value","$ Millions","Trend",8573.7
"7986",2015,12,"2015-16","Victoria","investor","Value","$ Millions","Trend",4955.5
"7987",2015,12,"2015-16","Queensland","investor","Value","$ Millions","Trend",3574.7
"7988",2015,12,"2015-16","South Australia","investor","Value","$ Millions","Trend",957.2
"7989",2015,12,"2015-16","Western Australia","investor","Value","$ Millions","Trend",1391.2
"7990",2015,12,"2015-16","Tasmania","investor","Value","$ Millions","Trend",156.1
"7991",2015,12,"2015-16","Northern Territory","investor","Value","$ Millions","Trend",79.9
"7992",2015,12,"2015-16","Australian Capital Territory","investor","Value","$ Millions","Trend",281.7
"7993",2016,3,"2015-16","Total Australia","investor","Number","Number","Original",NA
"7994",2016,3,"2015-16","New South Wales","investor","Number","Number","Original",NA
"7995",2016,3,"2015-16","Victoria","investor","Number","Number","Original",NA
"7996",2016,3,"2015-16","Queensland","investor","Number","Number","Original",NA
"7997",2016,3,"2015-16","South Australia","investor","Number","Number","Original",NA
"7998",2016,3,"2015-16","Western Australia","investor","Number","Number","Original",NA
"7999",2016,3,"2015-16","Tasmania","investor","Number","Number","Original",NA
"8000",2016,3,"2015-16","Northern Territory","investor","Number","Number","Original",NA
"8001",2016,3,"2015-16","Australian Capital Territory","investor","Number","Number","Original",NA
"8002",2016,3,"2015-16","Total Australia","investor","Value","$ Millions","Original",16491.7
"8003",2016,3,"2015-16","New South Wales","investor","Value","$ Millions","Original",6745.2
"8004",2016,3,"2015-16","Victoria","investor","Value","$ Millions","Original",4217
"8005",2016,3,"2015-16","Queensland","investor","Value","$ Millions","Original",3135.4
"8006",2016,3,"2015-16","South Australia","investor","Value","$ Millions","Original",864.5
"8007",2016,3,"2015-16","Western Australia","investor","Value","$ Millions","Original",1069.8
"8008",2016,3,"2015-16","Tasmania","investor","Value","$ Millions","Original",159.4
"8009",2016,3,"2015-16","Northern Territory","investor","Value","$ Millions","Original",65.5
"8010",2016,3,"2015-16","Australian Capital Territory","investor","Value","$ Millions","Original",234.9
"8011",2016,3,"2015-16","Total Australia","investor","Number","Number","Seasonally Adjusted",NA
"8012",2016,3,"2015-16","New South Wales","investor","Number","Number","Seasonally Adjusted",NA
"8013",2016,3,"2015-16","Victoria","investor","Number","Number","Seasonally Adjusted",NA
"8014",2016,3,"2015-16","Queensland","investor","Number","Number","Seasonally Adjusted",NA
"8015",2016,3,"2015-16","South Australia","investor","Number","Number","Seasonally Adjusted",NA
"8016",2016,3,"2015-16","Western Australia","investor","Number","Number","Seasonally Adjusted",NA
"8017",2016,3,"2015-16","Tasmania","investor","Number","Number","Seasonally Adjusted",NA
"8018",2016,3,"2015-16","Northern Territory","investor","Number","Number","Seasonally Adjusted",NA
"8019",2016,3,"2015-16","Australian Capital Territory","investor","Number","Number","Seasonally Adjusted",NA
"8020",2016,3,"2015-16","Total Australia","investor","Value","$ Millions","Seasonally Adjusted",18576.1
"8021",2016,3,"2015-16","New South Wales","investor","Value","$ Millions","Seasonally Adjusted",7869.4
"8022",2016,3,"2015-16","Victoria","investor","Value","$ Millions","Seasonally Adjusted",4647.3
"8023",2016,3,"2015-16","Queensland","investor","Value","$ Millions","Seasonally Adjusted",3348.9
"8024",2016,3,"2015-16","South Australia","investor","Value","$ Millions","Seasonally Adjusted",923.6
"8025",2016,3,"2015-16","Western Australia","investor","Value","$ Millions","Seasonally Adjusted",1139.8
"8026",2016,3,"2015-16","Tasmania","investor","Value","$ Millions","Seasonally Adjusted",159.1
"8027",2016,3,"2015-16","Northern Territory","investor","Value","$ Millions","Seasonally Adjusted",71.2
"8028",2016,3,"2015-16","Australian Capital Territory","investor","Value","$ Millions","Seasonally Adjusted",259.8
"8029",2016,3,"2015-16","Total Australia","investor","Number","Number","Trend",NA
"8030",2016,3,"2015-16","New South Wales","investor","Number","Number","Trend",NA
"8031",2016,3,"2015-16","Victoria","investor","Number","Number","Trend",NA
"8032",2016,3,"2015-16","Queensland","investor","Number","Number","Trend",NA
"8033",2016,3,"2015-16","South Australia","investor","Number","Number","Trend",NA
"8034",2016,3,"2015-16","Western Australia","investor","Number","Number","Trend",NA
"8035",2016,3,"2015-16","Tasmania","investor","Number","Number","Trend",NA
"8036",2016,3,"2015-16","Northern Territory","investor","Number","Number","Trend",NA
